Ticker,Catatan,CIK,Basis,Periode_Lapkeu,Tanggal_Lapor,Form,Pendapatan,Pendapatan_Lalu,LabaKotor,EBIT,EBITDA,Laba,Laba_Lalu,BebanBunga,OCF,OCF_Lalu,Capex,Dividen,Buyback,Penerbitan,Aset,Aset_Awal,AsetLancar,LiabLancar,Ekuitas,Ekuitas_Awal,Kas,Goodwill,Intangible,LabaDitahan,Liabilitas,KasPlus,Utang,Tag_Utang,Saham,Tag_Saham,Tanggal_Saham,Dilusi_YoY,Tag_Pendapatan,Tag_Laba,Tag_OCF,ROA,ROE,Rev_YoY,Laba_YoY,Rev_CAGR3,EPS_CAGR3,Tag_Penyusutan,Tag_EBIT,OCF_Laba,OCF_Laba_Lalu,Akrual,ROA_Variabilitas5T,Goodwill_Ekuitas,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,ROIC,F_Score,F_Rincian,Nama_SEC,CIK_Pendahulu,GoingConcern,Restatement
SMCI,,1375365.0,TTM-4Q,2026-06-30,2026-08-31,10-K,39063072000.0,21972042000.0,4227251000.0,2770486000.0,2823486000.0,2230453000.0,1048854000.0,194574000.0,-6809886000.0,1659524000.0,161999000.0,0.0,0.0,1406953000.0,29945467000.0,14018429000.0,27726252000.0,7160106000.0,14479452000.0,6301693000.0,7521474000.0,0.0,0.0,5651904000.0,15465851000.0,7544584000.0,4056148000.0,DebtLongtermAndShorttermCombinedAmount,656965384.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,10.971639173649983,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.10146748595711354,0.2146612229499385,0.7778535103837869,1.1265619428442855,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,-3.0531403262027936,1.5822259342100997,0.41126195913119257,4.005663280640294,0.0,0.10821604097086886,2.707970437860865,-1.2355067459162186,0.1777869790080907,3.0,ROA+ OCF- dROA+ AKRUAL- LEVERAGE- CR- SAHAM- MARGIN- ATO+,"Super Micro Computer, Inc.",,,
SMG,,825542.0,TTM-4Q,2026-06-27,2026-08-05,10-Q,3483400000.0,3330300000.0,1106000000.0,382500000.0,445100000.0,73900000.0,53100000.0,113100000.0,369300000.0,315700000.0,106000000.0,154400000.0,12100000.0,0.0,3167400000.0,3090600000.0,1349100000.0,1110800000.0,-208700000.0,-170900000.0,27700000.0,243900000.0,350100000.0,404300000.0,3376100000.0,27700000.0,2113300000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,58220274.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,1.0238907849829282,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02361776925535315,,0.0459718343692761,0.3917137476459511,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,4.997293640054127,5.9453860640301315,-0.09440715883668904,8.63768592069946,,0.31750588505483146,4.592309087293399,4.68568860930128,0.1267848036715961,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN+ ATO+,Scotts Miracle-Gro Co,,,
SMP,,93389.0,TTM-4Q,2026-06-30,2026-08-04,10-Q,1836691000.0,1649849000.0,587589000.0,154146000.0,199717000.0,51031000.0,39421000.0,30361000.0,121609000.0,80929000.0,34378000.0,28348000.0,283000.0,0.0,2060670000.0,2007348000.0,1142260000.0,570156000.0,717725000.0,688619000.0,78629000.0,252603000.0,291584000.0,622284000.0,1328337000.0,78629000.0,588827000.0,LongTermDebt+ShortTermBorrowings,22340293.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,1.9661816453738545,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02508887620457923,0.07257257114902187,0.1132479396599324,0.2945130767864843,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.3830416805471186,2.0529413256893534,-0.03469896150901987,2.4484327974111086,0.3519495628548539,0.31991717714084733,1.1202954906807159,2.554604765743527,0.08366477689192936,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN+ ATO-,"Standard Motor Products, Inc.",,,
SMPL,,1702744.0,TTM-4Q,2026-05-30,2026-07-09,10-Q,1392235000.0,1457566000.0,455637000.0,-237377000.0,-216575000.0,-198758000.0,145262000.0,20045000.0,147540000.0,182036000.0,28116000.0,0.0,239752000.0,0.0,2062444000.0,2430388000.0,464138000.0,96778000.0,1418120000.0,1840951000.0,123884000.0,551974000.0,956883000.0,404478000.0,644324000.0,123884000.0,397037000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,88460545.0,dei:EntityCommonStockSharesOutstanding,2026-07-02,-11.506647365934198,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.08847782423202113,-0.12197218164317378,-0.04482198404737758,-2.368272500722832,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,1.2531563657391471,-0.15415577524376606,1.5815032584431106,0.38922940230728004,0.32727018068070407,1.621654714304707,,-0.09604429468879609,4.0,ROA- OCF+ dROA- AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN- ATO-,The Simply Good Foods Company,,,
SMTC,,88941.0,TTM-4Q,2026-04-26,2026-05-27,10-Q,1089933000.0,954242000.0,562319000.0,22389000.0,,-33158000.0,-119392000.0,9671000.0,189527000.0,85900000.0,16305000.0,0.0,0.0,0.0,1438943000.0,1431955000.0,648701000.0,273717000.0,573322000.0,568815000.0,163310000.0,470850000.0,59286000.0,-409499000.0,865621000.0,163310000.0,491982000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,93151168.0,dei:EntityCommonStockSharesOutstanding,2026-05-22,9.431898101117442,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.023099392594233582,-0.05806308700269758,0.14219768151056011,,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,-0.15513264490762124,23.416289656046807,0.8212662343325391,0.515920703382685,10.535453975617859,,0.016251027902912676,6.0,ROA- OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN+ ATO+,Semtech Corporation,,,
SN,,1957132.0,FY,2025-12-31,2026-03-02,10-K,6399188000.0,5528639000.0,3136490000.0,920281000.0,1059912000.0,701374000.0,438705000.0,,634132000.0,446620000.0,146082000.0,0.0,0.0,0.0,5349434000.0,4394159000.0,3611265000.0,1773615000.0,2676211000.0,1935972000.0,777289000.0,834781000.0,451137000.0,1610398000.0,2673223000.0,777289000.0,736139000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,140871552.0,dei:EntityCommonStockSharesOutstanding,2026-07-30,0.7129894588291386,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.14396619399024568,0.3041397099811521,0.15746171887873306,0.5987371924185956,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,0.9041281826814225,1.0180417364743963,0.01380230065028373,3.6567406013222694,0.3119264512402049,0.4901387488537608,4.663017817132981,-0.03882397783966971,0.23415429237124852,6.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR+ SAHAM- MARGIN+ ATO-,"SHARKNINJA, INC.",,,
SNA,,91440.0,TTM-4Q,2026-07-04,2026-07-23,10-Q,5274900000.0,5070900000.0,,1342200000.0,1421100000.0,1033700000.0,1000000000.0,50500000.0,1186200000.0,1103400000.0,77700000.0,491400000.0,353700000.0,0.0,8640900000.0,8201800000.0,4523700000.0,1317900000.0,6041300000.0,5715500000.0,1644700000.0,1231500000.0,267800000.0,8391100000.0,2574600000.0,1644700000.0,1204000000.0,LongTermDebt+ShortTermBorrowings,51727124.0,dei:EntityCommonStockSharesOutstanding,2026-07-17,-0.9213660964961456,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.1227475404774769,0.1758471692977681,0.040229545051174265,0.03370000000000006,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,1.147528296410951,1.1034,-0.01810873553527641,0.6159306363069278,0.20384685415390727,,0.25306887153857377,-0.3101118851593836,0.14768851134684413,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN- ATO-,Snap-on Inc,,,
SNDK,,2023554.0,TTM-4Q,2026-07-03,2026-08-17,10-K,20248000000.0,7355000000.0,14472000000.0,12389000000.0,12538000000.0,11433000000.0,-1641000000.0,73000000.0,11671000000.0,84000000.0,177000000.0,0.0,4524000000.0,53000000.0,22507000000.0,12985000000.0,12780000000.0,5581000000.0,15736000000.0,9216000000.0,4762000000.0,4994000000.0,0.0,9649000000.0,6771000000.0,4762000000.0,0.0,LongTermDebt+ShortTermBorrowings,146419001.0,dei:EntityCommonStockSharesOutstanding,2026-08-07,6.896551724137923,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.6442578609264059,0.9163994870150689,1.7529571719918424,,,,DepreciationAndAmortization,OperatingIncomeLoss,1.0208169334382926,,-0.013411473008001802,34.59614168157099,0.31736146415861716,0.7147372580007902,24.668110724295286,-0.3798053916095071,0.8120159286210603,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN+ ATO+,Sandisk Corporation,,,
SNDR,,1692063.0,TTM-4Q,2026-06-30,2026-07-31,10-Q,5819200000.0,5477100000.0,,176600000.0,621100000.0,111600000.0,125300000.0,31300000.0,634500000.0,673100000.0,322200000.0,67900000.0,11500000.0,0.0,4996100000.0,4956400000.0,1416400000.0,696600000.0,3059400000.0,3012900000.0,292700000.0,337400000.0,0.0,1552900000.0,1936700000.0,327100000.0,392100000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,176000000.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-06-30,0.17074558907228532,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02242652599849284,0.03675707721950496,0.06246006098117607,-0.10933758978451713,,,DepreciationAndAmortization,OperatingIncomeLoss,5.685483870967742,5.3719074221867515,-0.10507912584777694,3.921906015960025,0.11028306203830816,,2.331789868817113,0.1046530349380132,0.037981690138727896,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN- ATO-,"Schneider National, Inc.",,,
SNEX,,913760.0,TTM-4Q,2026-06-30,2026-08-05,10-Q,157707200000.0,130793800000.0,5675300000.0,681000000.0,781100000.0,526900000.0,296900000.0,,3857900000.0,1051500000.0,73200000.0,0.0,0.0,0.0,54046000000.0,34265600000.0,,,2844000000.0,1978800000.0,2194300000.0,301800000.0,433200000.0,2136000000.0,51202000000.0,2194300000.0,1821600000.0,DebtLongtermAndShorttermCombinedAmount,120616735.0,dei:EntityCommonStockSharesOutstanding,2026-08-04,10.75680334451179,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.011932747226864875,0.21850377374139504,0.20576969244719545,0.7746716066015493,,,DepreciationDepletionAndAmortization,LabaSebelumPajak+BebanBunga,,,,0.15863987774738547,0.10611814345991562,,,,,,,StoneX Group Inc.,,,
SNPS,,883241.0,TTM-4Q,2026-07-31,2026-08-26,10-Q,9416465000.0,6435304000.0,6815182000.0,802356000.0,2613500000.0,1076559000.0,1997630000.0,624065000.0,2938341000.0,1441688000.0,190635000.0,0.0,0.0,0.0,47726263000.0,48230256000.0,6644336000.0,4969855000.0,31152539000.0,27614531000.0,3606286000.0,26834774000.0,11458656000.0,10943350000.0,16574884000.0,3607669000.0,10037360000.0,LongTermDebt+ShortTermBorrowings,191636646.0,dei:EntityCommonStockSharesOutstanding,2026-08-24,18.948924431909543,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02243847549325961,0.0366381716835636,0.463250997932654,-0.46108188203020584,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.7293822261483114,0.7216992135680782,-0.03880470069990763,4.891703956754261,0.8613992586607467,0.7237516414068337,1.3182391758185603,2.4601840443849246,0.015986217405150265,4.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN- ATO-,SYNOPSYS INC,,,
SNX,,1177394.0,TTM-4Q,2026-05-31,2026-07-02,10-Q,69766075000.0,60007297000.0,4916210000.0,1791043000.0,2211911000.0,1136205000.0,725816000.0,,545042000.0,772908000.0,170483000.0,149533000.0,538878000.0,0.0,38506013000.0,30509182000.0,29588909000.0,24673025000.0,8950359000.0,8342367000.0,1094181000.0,4116247000.0,3642670000.0,4020793000.0,29555654000.0,1094181000.0,4719969000.0,LongTermDebtAndCapitalLeaseObligations+DebtCurrent,79958752.0,dei:EntityCommonStockSharesOutstanding,2026-06-24,-3.8343280882618958,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.032926227332980805,0.1314084314988857,0.16262652190449445,0.5654174060643469,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,0.47970392666816286,1.0648814575594916,0.01713138679098132,0.21342141117477037,0.45989741863985567,0.07046705723376297,0.3941577279849149,1.6392106192337756,0.10697830016333847,7.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR- SAHAM+ MARGIN+ ATO+,TD SYNNEX CORPORATION,,,
SO,,92122.0,TTM-4Q,2026-03-31,2026-04-30,10-Q,30174000000.0,27853000000.0,,7293000000.0,13492000000.0,4363000000.0,4606000000.0,,9778000000.0,9727000000.0,13244000000.0,3055000000.0,0.0,2128000000.0,157031000000.0,148109000000.0,9961000000.0,15318000000.0,39912000000.0,37223000000.0,981000000.0,5161000000.0,294000000.0,,117119000000.0,981000000.0,74522000000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,1127301098.0,dei:EntityCommonStockSharesOutstanding,2026-03-31,2.0814479638008976,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02859670970701973,0.11312633694172555,0.08333034143539297,-0.052757273122014725,,,DepreciationAmortizationAndAccretionNet,OperatingIncomeLoss,2.2411184964473985,2.111810681719496,-0.03549190535491906,0.43925068440031334,0.12930948085788735,,,5.450711532760154,0.05597029085434569,4.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE- CR- SAHAM- MARGIN- ATO+,SOUTHERN CO,,,
SOLS,,2064953.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,4095000000.0,3750000000.0,1254000000.0,648000000.0,841000000.0,210000000.0,516000000.0,77000000.0,606000000.0,,411000000.0,0.0,0.0,0.0,5918000000.0,,2568000000.0,1760000000.0,1586000000.0,3473000000.0,750000000.0,817000000.0,47000000.0,220000000.0,4330000000.0,750000000.0,1972000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,158847369.0,dei:EntityCommonStockSharesOutstanding,2026-07-23,0.4410838059231148,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03548496113551876,0.08302035975489228,0.09200000000000008,-0.5930232558139534,,,Depreciation+AmortizationOfIntangibleAssets,LabaSebelumPajak+BebanBunga,2.8857142857142857,,-0.06691449814126393,,0.5151324085750315,0.30622710622710625,1.306249297723991,1.4530321046373365,0.11878172588832488,,ROA? OCF+ dROA? AKRUAL+ LEVERAGE? CR? SAHAM- MARGIN- ATO?,Solstice Advanced Materials Inc.,,,
SOLV,,1964738.0,TTM-4Q,2026-06-30,2026-08-05,10-Q,8310000000.0,8388000000.0,4545000000.0,2076000000.0,2582000000.0,1434000000.0,380000000.0,,209000000.0,586000000.0,327000000.0,0.0,0.0,0.0,14243000000.0,15074000000.0,3741000000.0,3663000000.0,4800000000.0,3645000000.0,403000000.0,5626000000.0,2408000000.0,1902000000.0,9443000000.0,403000000.0,5079000000.0,LongTermDebtNoncurrent+DebtCurrent,170223729.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-1.084474885844744,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.09782719923593819,0.33960923623445827,-0.009298998569384875,2.7736842105263158,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,0.14574616457461645,1.5421052631578946,0.08356926015622335,3.2715269564687186,1.1720833333333334,0.5469314079422383,1.6714203303293902,1.8109992254066616,0.16463013509678,6.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR- SAHAM+ MARGIN+ ATO-,SOLVENTUM CORPORATION,,,
SON,,91767.0,TTM-4Q,2026-03-29,2026-04-28,10-Q,7485967000.0,5705957000.0,1566354000.0,1017967000.0,1540860000.0,1016183000.0,153201000.0,221952000.0,529948000.0,459516000.0,313445000.0,209225000.0,7311000.0,0.0,11070019000.0,12680593000.0,2742404000.0,2846092000.0,3568674000.0,2448178000.0,224479000.0,2482201000.0,2600694000.0,3392513000.0,7483652000.0,224479000.0,4689512000.0,LongTermDebtNoncurrent+DebtCurrent,98868689.0,dei:EntityCommonStockSharesOutstanding,2026-04-17,0.3643977371101892,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.0855711002310172,0.337778958166164,0.3119564343019059,5.633005006494735,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,0.5215084290920041,2.9994321185893043,0.040945050173864996,3.9129643038564206,0.6955527459218747,0.20923869955611613,1.2823344638996148,2.8977538517451293,0.08861737423961413,5.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR+ SAHAM- MARGIN- ATO-,Sonoco Products Company,,,
SONO,,1314727.0,TTM-4Q,2026-06-27,2026-07-29,10-Q,1490348000.0,1410757000.0,693210000.0,65966000.0,116554000.0,56907000.0,-76379000.0,459000.0,147088000.0,96214000.0,21939000.0,0.0,115659000.0,0.0,882121000.0,834402000.0,592203000.0,366799000.0,403532000.0,399306000.0,206894000.0,82854000.0,0.0,-17313000.0,478589000.0,206894000.0,0.0,tidak ada tag utang,118293979.0,dei:EntityCommonStockSharesOutstanding,2026-07-20,0.46424932275850317,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.06630496649331236,0.1417645901165615,0.05641722848087949,,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.584708383854359,,-0.10507403629313443,8.278025938506909,0.20532200668100672,0.46513297565400835,1.3993432069615777,-1.7750913739554197,0.13188417317692075,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN+ ATO+,"SONOS, INC.",,,
SPCX,laba 2026-06-30 tidak bisa disetahunkan,1181412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPACE EXPLORATION TECHNOLOGIES CORP.,,,
SPG,,1063761.0,TTM-4Q,2026-06-30,2026-08-10,10-Q,6940725000.0,6034413000.0,,3289844000.0,4967932000.0,5385243000.0,2439972000.0,1071942000.0,4122942000.0,4020951000.0,905406000.0,0.0,0.0,0.0,39709266000.0,33295602000.0,,,4434416000.0,2451508000.0,1019091000.0,0.0,0.0,-5128188000.0,33862739000.0,1019091000.0,28699607000.0,LongTermDebt+ShortTermBorrowings,324018022.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-06-30,-0.7563024213995906,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,0.147531066010557,1.5641308268868492,0.15019058191741275,1.2070921305654325,,,DepreciationAndAmortization,OperatingIncomeLoss,0.7655999924237402,1.647949648602525,0.034581282990608246,2.81227753035016,0.0,,,5.57183874497477,0.08313649847593185,6.0,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR? SAHAM+ MARGIN- ATO+,"SIMON PROPERTY GROUP, INC.",,,
SPGI,,64040.0,TTM-4Q,2026-03-31,2026-04-28,10-Q,15730000000.0,14493000000.0,11085000000.0,6902000000.0,8096000000.0,4777000000.0,3952000000.0,306000000.0,5735000000.0,5694000000.0,179000000.0,1163000000.0,5351000000.0,0.0,60792000000.0,59889000000.0,6320000000.0,9335000000.0,31173000000.0,33371000000.0,1810000000.0,36357000000.0,15977000000.0,24804000000.0,24587000000.0,1810000000.0,13318000000.0,LongTermDebt+ShortTermBorrowings,296000000.0,dei:EntityCommonStockSharesOutstanding,2026-04-24,-3.2824179395515074,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07916739171866326,0.14802305404065444,0.0853515490236667,0.20875506072874495,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,,,,6.279608550509274,1.166297757674911,,,,,,,S&P Global Inc.,,,
SPHR,,1795250.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,1356845000.0,1099454000.0,,-154856000.0,182094000.0,-70324000.0,-161371000.0,,398640000.0,-11884000.0,,0.0,0.0,0.0,4035968000.0,4199061000.0,784043000.0,640412000.0,2227858000.0,2313687000.0,550974000.0,344772000.0,0.0,-220308000.0,1808110000.0,550974000.0,649382000.0,LongTermDebt+ShortTermBorrowings,36150000.0,WeightedAverageNumberOfDilutedSharesOutstanding,2026-06-30,-19.394398858366035,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.017079235543675683,-0.03096919660600082,0.2341080208903692,,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,,-0.11389492374586659,5.155868396621429,0.15475492603209,,,0.5404241765242128,-0.041227598401732735,8.0,ROA- OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN+ ATO+,SPHERE ENTERTAINMENT CO.,,,
SPNT,,1576018.0,TTM-4Q,2026-06-30,2026-07-29,10-Q,3248300000.0,2650500000.0,,672900000.0,,505600000.0,116000000.0,76000000.0,265900000.0,139000000.0,,0.0,73300000.0,0.0,12651700000.0,12355700000.0,,,2275900000.0,2105700000.0,614800000.0,18600000.0,137400000.0,1396700000.0,10375000000.0,614800000.0,675500000.0,LongTermDebt+ShortTermBorrowings,116165016.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,0.2884145324958842,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.040436030934843284,0.2307832755157933,0.22554235049990567,3.3586206896551722,,,,LabaSebelumPajak+BebanBunga,,,,2.537421223689433,0.008172591062876225,,,,,,,SIRIUSPOINT LTD.,,,
SPSC,,1092699.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,772492000.0,703542000.0,539358000.0,98849000.0,121974000.0,78003000.0,82948000.0,,228143000.0,166198000.0,29447000.0,0.0,153077000.0,0.0,1125429000.0,1121104000.0,330396000.0,146262000.0,938482000.0,949780000.0,173167000.0,539411000.0,0.0,456031000.0,186947000.0,173167000.0,0.0,tidak ada tag utang,36000174.0,dei:EntityCommonStockSharesOutstanding,2026-07-23,-3.99485550801858,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.06944300395320256,0.08261883149690033,0.09800409925775577,-0.05961566282490238,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,2.9247977641885567,2.003640835222067,-0.1336637387476614,0.3303423915559457,0.5747696812512121,0.6982052888573603,1.2408992573801618,-1.419704199255579,0.07792514407638236,7.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM+ MARGIN+ ATO-,"SPS COMMERCE, INC.",,,
SPXC,,88205.0,TTM-4Q,2026-06-27,2026-07-31,10-Q,2475900000.0,2052400000.0,996300000.0,399900000.0,530800000.0,278900000.0,210700000.0,37400000.0,421900000.0,249500000.0,118500000.0,0.0,0.0,0.0,3939300000.0,3306700000.0,1102400000.0,604100000.0,2348400000.0,1533300000.0,166400000.0,1234300000.0,1015300000.0,621100000.0,1590900000.0,166400000.0,614700000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,50085860.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,6.9183053422229746,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07698040298095501,0.14369992529046552,0.20634379263301494,0.3236829615567156,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.512728576550735,1.1841480778357856,-0.03947005244272702,5.668110891453259,0.5255918923522398,0.40239912758996726,,0.8445742275810098,0.11294401273875157,6.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN- ATO+,"SPX TECHNOLOGIES, INC.",,,
SR,,1126956.0,TTM-4Q,2026-03-31,2026-05-06,10-Q,2538200000.0,2353400000.0,,545700000.0,863800000.0,358300000.0,252100000.0,231700000.0,615600000.0,806800000.0,838200000.0,188300000.0,0.0,1300000.0,14670200000.0,11346700000.0,1588400000.0,2910100000.0,3417800000.0,3508700000.0,49500000.0,1891400000.0,0.0,1350000000.0,11252400000.0,49500000.0,7717000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,59116792.0,dei:EntityCommonStockSharesOutstanding,2026-04-29,1.1965811965811923,RegulatedAndUnregulatedOperatingRevenue,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02754363509872429,0.10345773478668881,0.07852468768590115,0.4212614042046807,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.718113312866313,3.2003173343911144,-0.01977945104912576,0.33059606523953755,0.553396921996606,,4.501898897932976,8.876476036119472,0.047279318942430267,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM- MARGIN+ ATO+,Spire Inc.,,,
SRE,,1032208.0,TTM-4Q,2026-03-31,2026-05-07,10-Q,12165000000.0,11802000000.0,,3474000000.0,6018000000.0,1957000000.0,2967000000.0,1481000000.0,4892000000.0,4538000000.0,10737000000.0,1632000000.0,21000000.0,31000000.0,113518000000.0,99010000000.0,36203000000.0,21439000000.0,32239000000.0,31643000000.0,794000000.0,0.0,0.0,17699000000.0,74044000000.0,794000000.0,36433000000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,653690046.0,dei:EntityCommonStockSharesOutstanding,2026-05-04,0.3782437850105236,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.018416396898291047,0.06126921511536896,0.030757498729028887,-0.34041118975396023,,,DepreciationAndAmortization,LabaSebelumPajak+BebanBunga,2.4997445068983137,1.5294910684192788,-0.027619890085071142,0.7360478320693449,0.0,,,5.922067131937521,0.02974334657103906,5.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN? ATO-,SEMPRA,,,
